X	Y	veg2010	TRI	snowcov	HFI2012
709505.5503	5613229	114.78844	4.96105	0	37.34854
713505.5503	5613229	106.63897	1.86374	0	30.17724
617505.5503	5609229	42.83165	32.78892	7.7	128
621505.5503	5609229	43.18312	38.86344	11.91071	128
625505.5503	5609229	74.75681	26.39905	10.39286	128
629505.5503	5609229	114.33962	10.66462	7.35714	67.86446
633505.5503	5609229	201.68018	18.96982	3.64286	104.35889
637505.5503	5609229	110.42305	35.00722	10.73214	127.18669
641505.5503	5609229	64.09466	41.57301	11.67857	126.90944
645505.5503	5609229	107.2647	25.91435	10.07143	128
649505.5503	5609229	124.5442	43.75283	6.32143	127.69787
653505.5503	5609229	88.55385	33.77681	3.375	127.92722
657505.5503	5609229	162.03322	18.67605	2.21429	127.92218
661505.5503	5609229	194.67054	21.9253	1.75	125.98889
665505.5503	5609229	201.0919	14.71043	0.875	124.44891
669505.5503	5609229	208.84577	18.5578	0.44643	128
673505.5503	5609229	206.5684	15.10176	0.58929	125.74914
677505.5503	5609229	209.72311	13.17262	0.28571	117.72212
681505.5503	5609229	159.21245	9.74288	0	99.97847
685505.5503	5609229	114.72162	8.36214	0	97.66109
689505.5503	5609229	106.23757	6.17769	0	70.83075
693505.5503	5609229	96.28459	5.42797	0	77.72074
697505.5503	5609229	107.46964	4.13454	0	61.78306
701505.5503	5609229	114.36832	3.31395	0	57.67686
705505.5503	5609229	109.06626	2.14188	0	41.5497
709505.5503	5609229	109.88373	1.95917	0	31.10397
713505.5503	5609229	102.13943	3.149	0	36.07136
625505.5503	5605229	44.12519	38.66876	11.98387	128
629505.5503	5605229	57.04639	17.34929	11.87879	128
633505.5503	5605229	196.9588	15.53407	9.6	127.14284
641505.5503	5605229	114.91301	43.13301	11.71875	126.67979
645505.5503	5605229	72.29623	32.66336	11.60938	127.59198
649505.5503	5605229	154.19619	35.60985	7.71875	128
653505.5503	5605229	77.35976	41.73204	6.84375	127.9548
657505.5503	5605229	95.33947	22.4107	4.70313	127.91357
661505.5503	5605229	108.93216	21.9253	5.01563	127.96816
665505.5503	5605229	191.84583	22.6212	3.01563	125.98998
669505.5503	5605229	193.58593	13.03304	1.1875	127.97093
673505.5503	5605229	200.99709	16.86689	0.98438	120.29009
677505.5503	5605229	205.23476	15.02912	0.17188	126.41669
681505.5503	5605229	180.1746	10.20402	0.08929	120.05803
685505.5503	5605229	113.85338	7.91248	0.01563	81.97009
689505.5503	5605229	103.83023	6.98181	0	77.74925
693505.5503	5605229	100.36977	3.50318	0	59.93066
697505.5503	5605229	108.18931	5.28091	0	55.64909
701505.5503	5605229	112.76619	3.41379	0	70.77856
705505.5503	5605229	108.25766	1.36451	0	39.02209
709505.5503	5605229	107.92217	1.72143	0	39.01333
713505.5503	5605229	98.59578	1.43566	0	59.8272
645505.5503	5601229	148.88469	43.47354	8	126.4796
649505.5503	5601229	175.62736	27.09555	5.54688	128
653505.5503	5601229	121.6309	42.878	6.42188	128
657505.5503	5601229	65.76594	37.92374	8.90625	128
661505.5503	5601229	59.20629	31.56988	8.125	128
665505.5503	5601229	125.75586	24.78084	5.5	128
669505.5503	5601229	191.09654	16.09591	2.0625	124.85712
673505.5503	5601229	194.06273	15.90888	0.10938	114.59591
677505.5503	5601229	177.14285	11.83687	0	124.66614
681505.5503	5601229	124.25684	9.52982	0.01786	117.55593
685505.5503	5601229	89.01469	7.26538	0	117.1805
689505.5503	5601229	88.08884	7.09636	0	112.65938
693505.5503	5601229	97.44031	4.83204	0	88.70071
697505.5503	5601229	105.41486	3.34892	0	69.97761
701505.5503	5601229	110.68359	1.91832	0	37.63845
705505.5503	5601229	104.10039	2.50132	0	52.46392
709505.5503	5601229	112.5357	1.48068	0	57.86452
713505.5503	5601229	109.59855	1.11424	0	38.5149
645505.5503	5597229	157.55537	27.2419	10.92188	127.29676
649505.5503	5597229	170.67098	22.32448	8.73438	126.73596
653505.5503	5597229	189.03358	36.04912	3.71875	126.26234
657505.5503	5597229	126.05928	36.48331	7.51563	128
661505.5503	5597229	58.47506	36.88446	8.03125	128
665505.5503	5597229	137.02091	22.56826	3.96875	128
669505.5503	5597229	172.78881	18.88114	2.09375	127.8462
673505.5503	5597229	175.43498	10.23863	0.01563	127.22406
677505.5503	5597229	176.69879	8.16566	0.01563	116.82551
681505.5503	5597229	131.8296	11.32687	0	111.01112
685505.5503	5597229	90.23145	6.73567	0	121.28821
689505.5503	5597229	84.62221	8.51476	0	121.49078
693505.5503	5597229	109.24112	4.51498	0	74.82858
697505.5503	5597229	110.08346	3.57647	0	68.43706
701505.5503	5597229	103.63829	3.99625	0	69.1875
705505.5503	5597229	110.83418	1.65717	0	60.92594
709505.5503	5597229	113.96329	0.97894	0	13.84608
713505.5503	5597229	115.79009	0.85734	0	21.69261
645505.5503	5593229	75.9743	42.65211	8.03175	127.30248
649505.5503	5593229	178.05212	26.87566	8.07937	98.85194
653505.5503	5593229	200.60987	27.14266	4.01563	122.91675
657505.5503	5593229	179.85024	37.03436	1.34375	126.72385
661505.5503	5593229	115.62557	39.62721	5.53125	128
665505.5503	5593229	85.02586	33.73912	5.625	127.99505
669505.5503	5593229	188.71904	21.21467	1.76563	127.7324
673505.5503	5593229	202.05535	10.66144	0.76563	127.68361
677505.5503	5593229	170.954	8.25794	0	119.00277
681505.5503	5593229	130.0513	12.5198	0	115.84304
685505.5503	5593229	89.51533	7.79749	0	127.99513
689505.5503	5593229	83.0964	10.38885	0	127.85403
693505.5503	5593229	100.94505	3.98485	0	106.04831
697505.5503	5593229	115.46861	3.29876	0	72.5371
701505.5503	5593229	108.83774	4.7468	0	61.65578
705505.5503	5593229	112.36668	3.65385	0	54.36816
709505.5503	5593229	111.36861	1.63784	0	31.76183
653505.5503	5589229	176.37538	22.80567	5.39063	127.99501
657505.5503	5589229	193.81187	16.87983	0.5625	127.31887
661505.5503	5589229	175.95103	23.72871	0.64063	127.09458
665505.5503	5589229	116.13593	41.17523	3.39063	128
669505.5503	5589229	129.19734	24.85572	2.23438	128
673505.5503	5589229	134.21344	12.05366	0.53125	127.66156
677505.5503	5589229	127.10977	6.65679	0	121.59691
681505.5503	5589229	175.27345	15.31774	0	100.03679
685505.5503	5589229	103.22807	6.61599	0	127.97453
689505.5503	5589229	81.66821	5.74182	0	127.75578
693505.5503	5589229	99.15503	3.56379	0	98.08573
697505.5503	5589229	111.4929	3.09992	0	25.04699
701505.5503	5589229	109.68208	5.1707	0	56.9
705505.5503	5589229	110.49784	5.62216	0	75.89666
709505.5503	5589229	113.58287	3.897	0	49.61226
653505.5503	5585229	112.66203	27.54449	8.57895	128
657505.5503	5585229	190.21934	15.23607	3.34375	127.98997
661505.5503	5585229	175.41956	14.03512	0.25	126.79807
665505.5503	5585229	167.67146	25.77655	0.07813	126.49381
669505.5503	5585229	169.76892	19.23605	0.01563	126.41354
673505.5503	5585229	186.33404	24.53772	0.76563	126.42629
677505.5503	5585229	174.37783	18.21892	0.04688	108.28712
681505.5503	5585229	163.41331	11.77448	0	121.5412
685505.5503	5585229	117.52323	4.41472	0	127.45746
689505.5503	5585229	79.6851	5.26954	0	118.1919
693505.5503	5585229	99.24583	4.4225	0	112.53756
697505.5503	5585229	105.85024	5.95194	0	70.96457
701505.5503	5585229	106.81706	5.26786	0	127.41585
705505.5503	5585229	110.61556	5.04221	0	90.91448
709505.5503	5585229	110.46142	4.82863	0	84.10745
661505.5503	5581229	202.83671	16.84089	1.875	127.98006
665505.5503	5581229	181.94086	18.23441	0.75	127.18998
669505.5503	5581229	202.61859	20.76587	0.73438	127.25593
673505.5503	5581229	163.84395	27.27756	2.40625	128
677505.5503	5581229	196.99568	26.98254	0.95313	127.85455
681505.5503	5581229	189.00825	10.00846	0	127.59731
685505.5503	5581229	131.83047	14.93411	0	126.98762
689505.5503	5581229	88.92217	7.7636	0	127.90882
693505.5503	5581229	84.64914	4.1125	0	118.95377
697505.5503	5581229	99.91572	6.78955	0	113.79881
701505.5503	5581229	105.51438	4.68359	0	116.07476
705505.5503	5581229	108.19874	5.75502	0	80.3316
709505.5503	5581229	106.69253	6.46974	0	86.30418
661505.5503	5577229	187.35129	25.24302	2.76563	120.2413
665505.5503	5577229	192.96203	20.26312	1.34375	127.77803
669505.5503	5577229	188.97639	22.10753	0.84375	125.44775
673505.5503	5577229	145.19898	25.62555	3.07813	128
677505.5503	5577229	185.40604	28.17612	1.59375	128
681505.5503	5577229	194.73439	13.23969	0.23214	128
685505.5503	5577229	177.80228	17.76514	0.01563	125.15955
689505.5503	5577229	102.38345	9.87937	0	118.65882
693505.5503	5577229	76.81816	11.20332	0	116.70947
697505.5503	5577229	102.46699	4.58763	0	114.93208
701505.5503	5577229	96.30307	7.78361	0	110.24308
705505.5503	5577229	99.67248	7.33447	0	100.32976
709505.5503	5577229	107.50765	5.17725	0	117.07532
661505.5503	5573229	159.27273	27.0077	3.54688	109.28942
665505.5503	5573229	182.31509	16.23297	0.98438	96.0544
669505.5503	5573229	142.69151	22.10753	1.5	120.25562
673505.5503	5573229	146.2491	19.53722	2.6875	122.60326
677505.5503	5573229	163.49045	32.62764	3.17188	128
681505.5503	5573229	192.45243	19.56498	0.875	127.99502
685505.5503	5573229	198.95637	16.74706	0.1875	127.92264
689505.5503	5573229	186.88066	17.48403	0	127.80633
693505.5503	5573229	119.85086	14.35265	0.03125	124.48129
697505.5503	5573229	100.88335	6.58403	0	93.83536
701505.5503	5573229	122.52712	8.4278	0	128
705505.5503	5573229	119.52969	9.67682	0	128
709505.5503	5573229	114.48837	9.50728	0.01724	127.77437
661505.5503	5569229	185.63411	18.06555	3.79688	113.73656
665505.5503	5569229	194.89002	13.0485	1.67188	104.20684
669505.5503	5569229	179.25624	19.2282	2.8125	107.45562
673505.5503	5569229	129.35381	22.24256	4.375	117.16745
677505.5503	5569229	113.82833	22.93772	5.21875	127.9176
681505.5503	5569229	182.68217	23.27127	2.42857	128
685505.5503	5569229	184.06407	16.94329	0.125	127.14705
689505.5503	5569229	170.0091	12.24603	0	121.04434
693505.5503	5569229	154.01101	15.73349	0.125	112.21207
697505.5503	5569229	103.21411	9.26966	0	100.0218
701505.5503	5569229	150.0816	9.87071	0.01563	122.80581
705505.5503	5569229	113.82066	10.09403	0	122.36616
709505.5503	5569229	140.34696	11.66858	0	122.96891
665505.5503	5565229	196.78774	12.85717	3.1875	99.41847
669505.5503	5565229	198.37419	23.9934	3.14063	120.06519
673505.5503	5565229	141.16698	19.51912	4.03125	122.92197
677505.5503	5565229	141.23753	24.28772	4.70313	124.73026
681505.5503	5565229	135.75108	21.55537	3.78571	126.1572
685505.5503	5565229	195.66392	24.12828	1.17188	125.89536
689505.5503	5565229	200.27451	12.01856	0.04688	127.28536
693505.5503	5565229	139.39733	12.20017	0	125.88825
697505.5503	5565229	95.76876	10.85968	0.04688	105.44517
701505.5503	5565229	144.04206	6.11971	0.01563	103.96286
705505.5503	5565229	125.2528	9.23922	0	122.52099
709505.5503	5565229	120.19627	8.07962	0	120.93228
665505.5503	5561229	158.17704	12.50358	5.64063	107.54199
669505.5503	5561229	168.99031	20.02023	6.79688	121.81837
673505.5503	5561229	153.75967	24.00484	5.85938	126.28749
677505.5503	5561229	153.24093	19.31546	3.23438	124.03845
681505.5503	5561229	157.51588	18.31882	2.78571	113.84985
685505.5503	5561229	171.90401	24.99473	3.29688	128
689505.5503	5561229	181.00115	19.03335	0.53125	128
693505.5503	5561229	170.78656	13.44585	0.26563	127.569
697505.5503	5561229	143.75784	15.67692	0.14063	110.42672
701505.5503	5561229	170.90511	8.67203	0.15625	115.18251
705505.5503	5561229	128.78486	13.4733	0	124.54859
709505.5503	5561229	114.03939	8.16653	0	108.92654
665505.5503	5557229	145.91867	14.84277	4.76563	95.75185
669505.5503	5557229	147.98341	18.44051	5.51563	88.70692
673505.5503	5557229	175.55641	24.00484	6.28125	127.94198
677505.5503	5557229	175.70708	18.67175	4.01563	109.28501
681505.5503	5557229	156.34599	17.36012	1.83929	101.18026
685505.5503	5557229	134.90105	24.15605	3.45313	125.01592
689505.5503	5557229	165.95825	20.92085	1.0625	127.84304
693505.5503	5557229	147.83008	12.55862	0.0625	104.08577
697505.5503	5557229	120.35157	13.9582	0	124.37377
701505.5503	5557229	138.68305	7.06064	0	109.95324
705505.5503	5557229	157.69167	11.3422	0	125.2614
709505.5503	5557229	147.39126	10.7434	0	96.37473
665505.5503	5553229	201.00504	11.98619	5.51786	119.58413
669505.5503	5553229	173.11989	14.12478	2.125	88.29869
673505.5503	5553229	140.92681	24.77898	5.64286	123.78149
677505.5503	5553229	161.55346	22.36524	5.73214	126.6335
681505.5503	5553229	181.59535	21.05284	1.46939	123.55075
685505.5503	5553229	149.41533	21.18365	3.10714	106.69886
689505.5503	5553229	180.44796	22.99032	2.625	128
693505.5503	5553229	160.76698	16.23737	0.10714	90.61411
697505.5503	5553229	128.12365	6.43716	0	102.01519
701505.5503	5553229	157.89127	6.93715	0	108.19976
705505.5503	5553229	193.34808	13.99826	0.41818	118.4546
709505.5503	5553229	194.4387	16.09769	0	128
669505.5503	5549229	197.34908	12.05291	1.84375	124.03896
673505.5503	5549229	192.39434	25.16982	2	120.28471
677505.5503	5549229	159.18041	28.02169	5.125	127.99502
681505.5503	5549229	188.50006	20.71814	1.58929	127.89082
685505.5503	5549229	187.27327	14.23594	1.04688	121.73903
689505.5503	5549229	185.81409	22.05883	3.01563	122.15297
693505.5503	5549229	185.65299	21.65247	1.14063	126.86144
697505.5503	5549229	179.46387	13.38244	0.10938	110.43335
701505.5503	5549229	163.85825	9.11761	0.04688	103.98204
705505.5503	5549229	176.33331	13.80543	0.675	116.16562
669505.5503	5545229	206.98034	22.43824	2.875	128
673505.5503	5545229	190.81855	22.70784	1.0625	120.66057
677505.5503	5545229	161.52494	24.12428	2.42188	122.8534
681505.5503	5545229	176.69946	26.32158	1.66071	127.63034
685505.5503	5545229	195.26336	14.41562	0.85938	123.50098
689505.5503	5545229	183.72738	24.25611	2.1875	128
693505.5503	5545229	197.4658	19.81542	2.3125	128
697505.5503	5545229	188.76231	18.82724	0.78125	127.99502
701505.5503	5545229	150.15971	12.66741	0	105.81946
705505.5503	5545229	188.27139	12.14103	0.88889	123.55468
669505.5503	5541229	188.73581	28.57917	5.5625	128
673505.5503	5541229	186.23954	21.3692	1.76563	126.00649
677505.5503	5541229	156.88327	23.63281	0.28125	123.67603
681505.5503	5541229	152.41383	23.65116	1.57143	120.01824
685505.5503	5541229	172.6875	15.86211	0.09375	103.86698
689505.5503	5541229	190.41731	22.72905	0.70313	128
693505.5503	5541229	189.95991	19.99201	0.6875	128
697505.5503	5541229	179.23411	13.16393	0.20635	128
701505.5503	5541229	141.917	14.40533	0	119.8984
669505.5503	5537229	144.04914	28.61264	7.375	121.8009
673505.5503	5537229	168.355	19.79471	3.35938	118.01127
677505.5503	5537229	126.47673	23.63281	1.79688	108.51568
681505.5503	5537229	154.92115	18.77491	0.625	100.04223
685505.5503	5537229	160.65914	16.10572	0.20313	103.88074
689505.5503	5537229	180.17504	25.99743	0.60938	124.68975
693505.5503	5537229	174.95887	19.64613	0.19048	128
697505.5503	5537229	136.97125	15.05316	0.04762	128
669505.5503	5533229	128.75286	38.50445	6.14063	122.43434
673505.5503	5533229	147.47402	19.10458	1.71875	89.78263
677505.5503	5533229	162.35157	22.67863	0.23438	111.69047
681505.5503	5533229	167.56782	18.28095	0.35714	102.60661
685505.5503	5533229	170.63744	17.12334	0.29688	94.23703
689505.5503	5533229	170.69465	25.60063	0.54167	123.57654
693505.5503	5533229	141.95434	17.69984	0	128
669505.5503	5529229	156.28669	29.50003	4.5	70.1214
673505.5503	5529229	150.4852	16.3717	2.55738	62.44517
677505.5503	5529229	196.77237	14.79952	1.23529	96.15546
681505.5503	5529229	171.138	20.5964	0.37838	101.78218
685505.5503	5529229	175.38197	21.55742	0	121.20502
